incident_number,incident_summary,model_prediction,ground_truth,strategy,model_lat,model_lon,model_geocoded_state,model_geocoded_district,human_lat,human_lon,human_geocoded_state,human_geocoded_district,baseline_lat,baseline_lon,dist_model_baseline_km,dist_human_baseline_km,dist_model_human_km
303101603,"A major tragedy was averted when SF personnel recovered powerful explosives, including a 10-kg pipe bomb, from a dense forest pocket in Kondagaon District while returning from patrolling operations. ""The explosives were kept in a big empty plastic water tank which was hidden beneath earth near Totar village under Mardapal Police Station limits,"" a senior Police official said. They found two IEDs of 5kg each, a pipe bomb of 10 kg, five bundles of wire kept in a 500 litres plastic water tank placed beneath the earth.","state: Chhattisgarh, district: Kondagaon, village: Totar, other_locations: Mardapal","state: Chhattisgarh, district: Kondagaon, village: Totar",village_only,19.1900293,81.85931649999999,Chhattisgarh,Bastar Division,19.1900293,81.85931649999999,Chhattisgarh,Bastar Division,19.54244,81.71521,42.001130425608565,42.001130425608565,0.0
1203101601,The CPI-Maoist cadres have killed a Constable of Hedri Police Post in Etapalli Division of Gadchiroli District.,"state: Maharashtra, district: Gadchiroli, other_locations: Etapalli","state: Maharashtra, district: Gadchiroli, other_locations: Etapalli",village_only,20.184871,79.9947956,Maharashtra,Nagpur Division,20.184871,79.9947956,Maharashtra,Nagpur Division,19.5988,80.2269,69.54035315585718,69.54035315585718,0.0
803101601,"The 'chief' of Jharkhand Jan Mukti Morcha, identified as Mustaq alias Langra (35), was arrested from Bariyatu locality in Ranchi District. Mustaq was travelling in an SUV so that his movement did not invite suspicion. Police seized the SUV, five mobile phones and papers with extortion list from his possession.","state: Jharkhand, district: Ranchi, other_locations: Bariyatu locality","state: Jharkhand, district: Ranchi, other_locations: Bariyatu",village_only,23.3440997,85.309562,Jharkhand,South Chotanagpur Division,23.3440997,85.309562,Jharkhand,South Chotanagpur Division,23.49963888888889,85.67341666666667,40.95600684117311,40.95600684117311,0.0
303101602,"Maoists set ablaze a private bus after asking its passengers to get down near Bandepara village under Kutru Police Station limits in Bijapur District. The bus was on its way to Bedre from Bijapur. A group of 15-20 Maoists, some of them armed stopped the bus and set it on fire.","state: Chhattisgarh, district: Bijapur, village: Bandepara, other_locations: Kutru","state: Chhattisgarh, district: Bijapur, village: Bandepara",village_only,26.4353413,83.36975029999999,Uttar Pradesh,Gorakhpur Division,26.4353413,83.36975029999999,Uttar Pradesh,Gorakhpur Division,19.032015,81.013,857.8880091619665,857.8880091619665,0.0
803121601,"The 'chief' of Jharkhand Sangharsh Jan Mukti Morcha, Diwalee Ganjhu, was killed in an encounter between Chandwa Police team and JSJMM cadres at Keeta village under Chandwa Police Station in Latehar District. Latehar SP Anoop Birtharey said Chandwa Police got a tip-off about the presence of three extremists of JSJMM at Keeta and carried out this operation which yielded the body of Ganjhu in the retaliatory shots.","state: Jharkhand, district: Latehar, village: Keeta, other_locations: Chandwa","state: Jharkhand, district: Latehar, village: Keeta, other_locations: Chandwa",village_only,26.6991867,71.014118,Rajasthan,Jodhpur Division,26.6991867,71.014118,Rajasthan,Jodhpur Division,23.67741666666667,84.74,1420.5653136042251,1420.5653136042251,0.0
303121601,"Two BSF troopers, identified as Vijay Kumar and Rakesh, were killed and four others were critically wounded in an encounter with CPI-Maoist cadres in Becha forests of Kanker District. A special operation was launched from Chotibetia BSF camp at 1.45 pm on March 11 by the parties of 170, 122 and 165 battalions of the BSF. The BSF parties had an exchange of fire with the Maoists at around 2.25 am on March 12 near Becha village.","state: Chhattisgarh, district: Kanker, other_locations: Becha forests","state: Chhattisgarh, district: Kanker, village: Becha",village_only,20.2675174,81.49273850000002,Chhattisgarh,Uttar Bastar Kanker,,,,,,,,,
1403131601,"Suspected CPI-Maoist cadres killed a former Sarpanch identified as Gobardhan Bhuiyan (38) of Tentuligumma panchayat under Boipariguda block in Koraput District. The incident took place near a forested road on NH-326 near Tanginiguda when the former elected panchayat member was on way to his village on a motorcycle, Police said.","state: Odisha, district: Koraput, village: Tanginiguda, other_locations: Boipariguda","state: Odisha, district: Koraput, other_locations: Boipariguda, Tanginiguda",village_only,18.7046587,82.3973884,Odisha,Southern Division,18.813487,82.71233269999999,Odisha,Southern Division,18.7047,82.3974,0.00475208602588957,35.29623618554587,35.298961454345026
303131601,"A CPI-Maoist cadre was killed in an encounter with SFs in a densely forested patch in Sukma District. ""A joint team of District Reserve Group (DRG) and Special Task Force (STF) had an encounter with Naxals [Left Wing Extremists, LWEs] in the forest near Misiguda and Bendre villages coming under Jagargunda police station limits,"" Sukma ASP Santosh Singh said. According to the Police, a team of SF while patrolling through Misiguda-Bendre forests spotted a group of Maoists following which an encounter broke out between both the sides. The intermittent firing lasted for several hours following which the insurgents fled from the spot, he said. Later during searching, body of a Maoist clad in 'uniform' besides two country made weapons, ammunition, bags, medicines and Naxal literature was recovered from the spot, Singh said.","state: Chhattisgarh, district: Sukma, village: Misiguda, other_locations: Bendre","state: Chhattisgarh, district: Sukma, village: Misiguda, other_locations: Bendre",village_only,19.8466446,83.15283939999999,Odisha,Southern Division,19.8466446,83.15283939999999,Odisha,Southern Division,17.8092,81.3831,293.27927059469044,293.27927059469044,0.0
303151602,"Seven Maoists surrendered at the office of the CRPF's 226th battalion in the Sabrinagar area of Sukma District. Dudhi Hidma (23), Dudhi Ware (19), Kunjami Sanna (28), and Suresh Mandavi (19), were active as 'jan-militia' (people's militia) members of the CPI-Maoist while Hirma Kawasi (31), Ishwar Mandavi (27), and Muchaki Budhra (35), were active in its front unit Dandakaranya Adivasi Kisan Majdoor Sangthan, said Sukma ASP Santosh Singh.","state: Chhattisgarh, district: Sukma, other_locations: Sabrinagar","state: Chhattisgarh, district: Sukma, other_locations: Sabrinagar",village_only,18.3909118,81.6588003,Chhattisgarh,Bastar Division,18.3909118,81.6588003,Chhattisgarh,Bastar Division,,,,,0.0
303151601,"Two CPI-Maoist cadres were arrested in Bastar District. ""Piso Kadkami, 32, and Aayta Vetti, 33, were apprehended from the forests of the Darbha Police Station limits following a specific input,"" Bastar SP R.N. Dash said. The SP added a five kg IED, ten gelatine rods and five detonators were recovered from the Maoists.","state: Chhattisgarh, district: Bastar, other_locations: Darbha","state: Chhattisgarh, district: Bastar, other_locations: Darbha Police Station",village_only,19.2073279,81.9338685,Chhattisgarh,Bastar Division,19.2073279,81.9338685,Chhattisgarh,Bastar Division,18.90707,81.864777,34.167707967361494,34.167707967361494,0.0
203161601,"The Bihar STF arrested three CPI-Maoist cadres with weapons from a village under Baruraj Police Station area in Muzaffarpur District. Acting on a tip off, a STF team raided Andaul village and arrested three Maoists, identified as Md Wasim Akram, Umesh Mahto and Raja Babu, all said to be members of the CPI-Maoist, while they were taking part in a closed-door meeting with fellow ultras, said SSP Ranjeet Kumar Mishra. About a dozen other Maoists managed to escape, he added. Four country-made pistols, 12 live cartridges, three mobile phones, besides a haul of Maoist literature have been seized from the spot.","state: Bihar, district: Muzaffarpur, village: Andaul, other_locations: Baruraj","state: Bihar, district: Muzaffarpur, village: Andaul",village_only,26.272764,85.06231050000001,Bihar,Tirhut Division,26.272764,85.06231050000001,Bihar,Tirhut Division,26.09225,86.21011111111112,116.27902557896343,116.27902557896343,0.0
803161601,Security personnel during an anti-Maoist operation found firearms at Maluki village under Ghatsila Police Station limits in East Singhbhum District.,"state: Jharkhand, district: East Singhbhum, village: Maluki, other_locations: Ghatsila","state: Jharkhand, district: East Singhbhum, village: Maluki",village_only,,,,,,,,,22.586416666666665,86.473,,,
303171602,"The Maoists killed one of their former colleagues, identified as Manau Ram (38), at Mulle village under Amabeda Police Station limits in Kanker District. The deceased had surrendered in 2014.","state: Chhattisgarh, district: Kanker, village: Mulle, other_locations: Amabeda","state: Chhattisgarh, district: Kanker, village: Mulle",village_only,20.6195498,81.2450233,Chhattisgarh,Durg Division,20.6195498,81.2450233,Chhattisgarh,Durg Division,20.073547,81.185493,61.02914595755534,61.02914595755534,0.0
803171601,"At least four persons working on a road construction site were killed allegedly by PLFI cadres in a village under Basia Police Station limits of Gumla District. More than a dozen PLFI cadres reportedly reached Guram Dato Tola village around 11.30 am and opened indiscriminate firing. The deceases have been identified as Rampati Kumar, Ajay Topno, Lalit Sahu and Ravi Shankar Sahu.","state: Jharkhand, district: Gumla, village: Guram Dato Tola, other_locations: Basia","state: Jharkhand, district: Gumla, village: Guram Dato Tola, other_locations: Basia",village_only,30.4498008,75.6394048,Punjab,Patiala Division,30.4498008,75.6394048,Punjab,Patiala Division,22.87252777777778,84.8245,1241.1698913684838,1241.1698913684838,0.0
303181602,"A 55-year-old woman, identified as Muchaki Hidma, was killed after reportedly stepping on a pressure IED in Gorkha area of Sukma District. Commenting on the incident, D.M. Awasthi, Special DG, ANO, said the accident took place on Injeram Bhejji Road.","state: Chhattisgarh, district: Sukma, other_locations: Gorkha","state: Chhattisgarh, district: Sukma, other_locations: Gorkha",village_only,18.3909118,81.6588003,Chhattisgarh,Bastar Division,18.3909118,81.6588003,Chhattisgarh,Bastar Division,17.94526291,81.3594,58.78919079211542,58.78919079211542,0.0
303191602,"A 19-year-old youth, identified as Tankeshwar, was killed and his family reportedly evicted from the village allegedly by CPI-Maoist cadres in Narayanpur District. The deceased was brutally beaten to death by Maoists at his village Becha under Chhote Dongar Police Station limits, after they branded him as a 'police informer', Narayanpur SP Abhishek Meena said. His younger brother was also reported to be badly beaten up by the Maoists. Later, his family was threatened to leave the village, the SP said.","state: Chhattisgarh, district: Narayanpur, village: Becha, other_locations: Chhote Dongar","state: Chhattisgarh, district: Narayanpur, village: Becha",village_only,,,,,,,,,19.40888,81.119583,,,
1203201601,Bodies of two slain CPI-Maoist cadres were recovered from the forest stretch between Gundam and Sewari in Etapalli division of Gadchiroli District.,"state: Maharashtra, district: Gadchiroli, village: Gundam, other_locations: Etapalli, Sewari","state: Maharashtra, district: Gadchiroli, village: Gundam, other_locations: Etapalli, Sewari",village_only,,,,,,,,,19.5988,80.2269,,,
803211601,"SF personnel busted a PLFI camp inside a forest in Bano of Simdega District following an encounter with a PLFI squad apparently led by the outfit's 'chief' Dinesh Gope, which led to the recovery of a huge cache of arms, ammunition and items of daily use. Police said around 100 rounds of bullets were exchanged between the two sides during the encounter that broke out around 9.30 am atop a hillock in Marikel forests.","state: Jharkhand, district: Simdega, village: Bano, other_locations: Marikel forests","state: Jharkhand, district: Simdega, other_locations: Bano, Marikel forest",village_only,,,,,22.6133396,84.5018278,Jharkhand,South Chotanagpur Division,22.55905555555556,85.01522222222222,,53.05292077634193,
303211602,"Sona Muchaki (40) was axed to death by Maoists under Chhindgarh area in Sukma District. He was brutally axed to death in front of his wife and children at Rokel village under Chhindgarh Police outpost. According to pamphlets dropped by the Maoists, Sona allegedly helped SF personnel in setting up a Police camp in the village.","state: Chhattisgarh, district: Sukma, village: Rokel, other_locations: Chhindgarh","state: Chhattisgarh, district: Sukma, village: Rokel, other_locations: Chhindgarh",village_only,18.5789143,81.7441575,Chhattisgarh,Bastar Division,18.5789143,81.7441575,Chhattisgarh,Bastar Division,18.595919,81.766701,3.036525519559679,3.036525519559679,0.0
303221602,"Eight suspected Maoists, including a woman, were arrested during a joint operation by SF personnel in Sukma District. They were arrested from Murki and Rampuram villages under Gadiras Police Station limits when the forces were carrying out 'area domination exercise' in the region, Sukma ASP Santosh Singh said. Those arrested were identified as Madavi Muya (35), Somaru (35), Padami Muya (28), Banjami Hidma (32), Madvi Veera (36), Kawasi Manga, Podiyami Bheema, and the woman Madkami Hidme.","state: Chhattisgarh, district: Sukma, village: Murki, other_locations: Rampuram","state: Chhattisgarh, district: Sukma, village: Murki, other_locations: Rampuram",village_only,18.310483,77.2262598,Karnataka,Kalaburagi Division,18.310483,77.2262598,Karnataka,Kalaburagi Division,18.85125,81.34063,437.78753445173584,437.78753445173584,0.0
103221601,"Suspected Communist Party of India-Maoist (CPI-Maoist) cadres killed a civilian, identified as Koothudi Venkata Rao, of Jakaravalasa at D. Thadivalasa, a hamlet under Kurukutti panchayat (local self government institution) in Salur Agency of Vizianagaram District","state: Andhra Pradesh, district: Vizianagaram, village: D. Thadivalasa, other_locations: Salur Agency","state: Andhra Pradesh, district: Vizianagaram, village: Kurukutti",village_only,18.3754579,83.8282917,Andhra Pradesh,,18.5749923,83.11127979999999,Andhra Pradesh,,18.592961,83.086889,81.84221560693126,3.2558712685794653,78.80662756806667
303221601,"A civilian, identified as Kicche Mukka, was killed by CPI-Maoist cadres on the charges of being a police informer under Polampalli Police Station area in Sukma District. As per preliminary information, a group of Maoists stormed into the house of Kichhe, after he returned from his fields. He was dragged out and killed with sharp weapons.","state: Chhattisgarh, district: Sukma, other_locations: Polampalli","state: Chhattisgarh, district: Sukma, other_locations: Polampalli Police Station",village_only,18.3909118,81.6588003,Chhattisgarh,Bastar Division,18.3909118,81.6588003,Chhattisgarh,Bastar Division,17.945263,81.413078,55.94239515004833,55.94239515004833,0.0
303251601,"A 30-year-old CPI-Maoist 'commander', carrying a reward of INR 100,000 on his head, was killed in a Police encounter in Kondagaon District. The deceased, identified as Sudhram, a native of Sahpadarpara in Kudur, was a People's Militia commander, Police said. The skirmish took place early in the morning between a team of district force and Maoist in the dense forests of Kudur-Rakasmeta villages the under Mardapal Police Station limits, Kondagaon SP J.S. Watti said.","state: Chhattisgarh, district: Kondagaon, village: Kudur-Rakasmeta villages, other_locations: Mardapal","state: Chhattisgarh, district: Kondagaon, village: Kudur-Rakasmeta",village_only,19.2795271,81.52398459999999,Chhattisgarh,Bastar Division,19.2795271,81.52398459999999,Chhattisgarh,Bastar Division,19.3685,81.5386,10.011493879783238,10.011493879783238,0.0
803261601,"A self-styled 'area commander' of the TPC, identified as Sawan Gounjhu alias Bhola Gounjhu (28), was arrested from McCluskieganj area in Ranchi District. Police recovered a country-made pistol, two live cartridges, two mobile phones, a two-wheeler and INR 5,000 in cash from him.","state: Jharkhand, district: Ranchi, other_locations: McCluskieganj","state: Jharkhand, district: Ranchi, other_locations: McCluskieganj",village_only,23.3440997,85.309562,Jharkhand,South Chotanagpur Division,23.3440997,85.309562,Jharkhand,South Chotanagpur Division,23.65013888888889,84.94475,50.418179213230616,50.418179213230616,0.0
203271601,"The CPI-Maoist cadres set ablaze 14 vehicles and equipment of a construction company engaged in a track-doubling project near Turki railway station in Muzaffarpur District. A group of about 50 Maoists stormed into the project office of M/S Hari Construction Company around 2 a.m., SSP Ranjeet Kumar Mishra said. The Maoists also assaulted three security guards. The arson was allegedly due to non-payment of 'levy' by the company, SSP Mishra added.","state: Bihar, district: Muzaffarpur, other_locations: Turki railway station","state: Bihar, district: Muzaffarpur, other_locations: Turki, Turki railway station",village_only,26.1196607,85.390982,Bihar,Tirhut Division,26.1196607,85.390982,Bihar,Tirhut Division,26.03463888888889,85.35458333333332,10.12885431118815,10.12885431118815,0.0
303281603,The ITBP personnel found two IEDs weighing 2 Kilogram and 5 Kilogram near Jakke Post in Rajnandgaon District of Chhattisgarh.,"state: Chhattisgarh, district: Rajnandgaon, other_locations: Jakke Post","state: Chhattisgarh, district: Rajnandgaon, other_locations: Jakke Post",village_only,21.0976046,81.0337066,Chhattisgarh,Durg Division,21.0976046,81.0337066,Chhattisgarh,Durg Division,20.3737,80.7268,86.5908260986149,86.5908260986149,0.0
1403281603,"A CPI-Maoist camp was demolished and huge cache of arms and ammunition seized by SF personnel in Patdarah reserve forest area under Boden block in Nuapada District of Odisha. SP Pinak Mishra said the SF personnel seized five tiffin bombs of 2 to 3 kg each, 20 detonators, 30 metres of safety fuse wires, live bullets, medicines, Maoist uniforms and food materials.","state: Odisha, district: Nuapada, other_locations: Boden, Patdarah reserve forest","state: Odisha, district: Nuapada, other_locations: Boden, Patdarah",village_only,20.8060184,82.5361393,Odisha,Southern Division,20.8060184,82.5361393,Odisha,Southern Division,20.2754,82.5889,59.25728270684356,59.25728270684356,0.0
1403281601,An exchange of fire occurred between the CPI-Maoist and SF personnel inside the forest near Ladapadar under Gochhapada Police Station limits of Kandhamal District of Odisha. It occurred while personnel of SOG were involved in an anti-Maoist operation in the area. The Maoists managed to escape from the spot and no injury was reported from either side. The SF personnel seized goods of day-to-day use of Maoists from the spot.,"state: Odisha, district: Kandhamal, village: Ladapadar, other_locations: Gochhapada","state: Odisha, district: Kandhamal, village: Ladapadar, other_locations: Gochhapada Police Station limits",village_only,20.4021237,83.83006639999999,Odisha,Southern Division,20.4021237,83.83006639999999,Odisha,Southern Division,20.4803,83.9877,18.582882958035967,18.582882958035967,0.0
803291601,"A CPI-Maoist 'area commander' identified as Bhanu Singh and his associate Chhotu Korwa alias Mister thrashed and shot a PACS 'President' - Banwari Prasad (40) - of Beta panchayat of Chinia block in Garwah District of Jharkhand, after the latter denied them levy.","state: Jharkhand, district: Garwah, other_locations: Chinia","state: Jharkhand, district: Garwah, other_locations: Chinia",village_only,24.1548982,83.7995617,Jharkhand,Palamu Division,24.1548982,83.7995617,Jharkhand,Palamu Division,24.04883333333333,83.63088888888888,20.78955818647581,20.78955818647581,0.0
303291601,"Three CPI-Maoist cadres were killed in an encounter with the SF personnel in Narayanpur District of Chhattisgarh. A joint operation, of the forces numbering around 700 comprising the DRG, the STF, the ITBP and the CAF, reached their target areas in Sulenga Tirkanar forest under Dhaurai Police Station limits, the Maoists opened heavy firing on them. After a heavy exchange of fire the ultras managed to run away taking advantage of thick forest. Three dead bodies of uniformed Maoists were found after searching the area. ""It is estimated that four to five more Maoists have been injured in the encounter and our parties are still searching deep inside the forest for them. All our parties are safe. One INSAS rifle, one 315 rifle and three country-made weapons were also recovered from the spot of the encounter,"" Bastar range IGP, S.R.P. Kalluri said.","state: Chhattisgarh, district: Narayanpur, other_locations: Sulenga Tirkanar forest","state: Chhattisgarh, district: Narayanpur, other_locations: Sulenga Tirkanar",village_only,19.7195568,81.2471973,Chhattisgarh,Bastar Division,19.7195568,81.2471973,Chhattisgarh,Bastar Division,19.652161,81.352318,13.31491160809148,13.31491160809148,0.0
303301601,"Seven jawans of the CRPF were killed in a landmine explosion triggered by the CPI-Maoist in Dantewada District of Chhattisgarh. A vehicle carrying the CRPF's 230th battalion belonging to the Ghusaras CRPF camp in Dantewada were returning after leave for Holi was blown up by Maoists near the Malewara market on the Dantewada-Sukma road. The deceased troopers were identified as Sub-Inspector D. Vijay Raj, Constables Pradeep Tirkey, Rupnarayan Das, Devendra Chourasia, Ranjan Dash and Mritunjoy Mukharjee and driver Saindane Nana Usesing. Three troopers were also injured in the explosion.","state: Chhattisgarh, district: Dantewada, other_locations: Malewara market","state: Chhattisgarh, district: Dantewada, other_locations: Malewara market on the Dantewada-Sukma road",village_only,18.8998486,81.34743,Chhattisgarh,Bilaspur Division,18.8998486,81.34743,Chhattisgarh,Bilaspur Division,18.8998,81.3474,0.0062581423903450605,0.0062581423903450605,0.0
1403301601,A CPI-Maoist cadre is suspected to have sustained bullet injuries following an exchange of fire between SOG personnel at Pokhari bandh reserve forest in Kandhamal District of Odisha,"state: Odisha, district: Kandhamal, other_locations: Pokhari Bandh reserve forest","state: Odisha, district: Kandhamal, village: Pokhari bandh",village_only,20.1342042,84.01674229999999,Odisha,Southern Division,19.86115,83.41873880000001,Odisha,Southern Division,19.8611,83.4187,69.47779944111694,0.006883024945722226,69.471714081178
804011602,"One Maoist was injured in an encounter between the CPI-Maoist and the SF personnel at Chapla village in Garhwa District of Jharkhand. The encounter took place when a team of CRPF personnel and District armed personnel rushed to the village following a tip-off that a squad led by 'area commander' Bhanu had assembled there, sources said. The SF personnel were conducting raids in the village when the Maoists started firing at them forcing them to retaliate in self-defence, sources said, adding that one Maoist sustained bullet injury. Bhanu and his two aides managed to escape, SP Priyadarshi Alok said.","state: Jharkhand, district: Garhwa, village: Chapla","state: Jharkhand, district: Garhwa, village: Chapla",village_only,23.7257126,87.3438429,West Bengal,Burdwan Division,23.7257126,87.3438429,West Bengal,Burdwan Division,24.050194444444447,83.71222222222222,370.9742476963866,370.9742476963866,0.0
804011601,"On the inputs of arrested CPI-Maoist 'zonal commander' Ram Mohan Munda, a series of 25 IEDs were found from Angara area of Ranchi District of Jharkhand.","state: Jharkhand, district: Ranchi, other_locations: Angara","state: Jharkhand, district: Ranchi, other_locations: Angara",village_only,23.3440997,85.309562,Jharkhand,South Chotanagpur Division,23.3440997,85.309562,Jharkhand,South Chotanagpur Division,23.405,85.48427777777778,19.07556267735743,19.07556267735743,0.0
204021601,"The Police recovered six landmines from a village under Madanpur Police Station area in Aurangabad District of Bihar. Acting on a tip off, the Police detected six landmines planted by the CPI-Maoist cadres underneath Madanpur Ajan road in Purnadih village and safely recovered all of them. The landmines were connected to six bombs weighing five kilograms each, which were later on defused by the bomb disposal squad.","state: Bihar, district: Aurangabad, village: Purnadih, other_locations: Madanpur Police Station","state: Bihar, district: Aurangabad, other_locations: Madanpur, Madanpur Police Station",village_only,24.4552329,85.72820229999999,Jharkhand,North Chotanagpur Division,19.875754,75.3393195,Maharashtra,Aurangabad Division,24.65544444444444,84.57852777777778,118.38795445149812,1088.7264251872284,1184.2523856190812
304021601,"A leader of the BJP's youth wing, BJYM, was shot at by CPI-Maoist in Bijapur District of Chhattisgarh. ""A small action team of Maoists attacked Murlikrishna Reddy, the BJYM Bijapur district president, last night at Bairamgad town of Bijapur. He was attacked with a country-made gun and other traditional weapons,"" SP KL Dhruw said.","state: Chhattisgarh, district: Bijapur, village: Bairamgad","state: Chhattisgarh, district: Bijapur, other_locations: Bhairamgarh",village_only,19.0079582,81.060868,Chhattisgarh,Bastar Division,16.8301708,75.710031,Karnataka,Belgaum Division,19.032015,81.013,5.698902590355374,612.0595455309181,615.6825513681442
804021601,"Six CRPF personnel were injured when the CPI-Maoist cadres, ambushed a LRP party of the CRPF triggering IED blast at Topchanchi in Dhanbad District of Jharkhand. The incident took place when a team of CRPF was on LRP on motorcycles at Bodra village under Topchanchi Police Station in Dhanbad. The CRPF personnel were riding motorcycles, when the extremists set off the blast through an IED, Police said. After triggering the blast, ultras fired indiscriminately at the convoy, prompting the LRP personnel to return fire .The exchange lasted a little over half an hour,"" said a senior Police official.","state: Jharkhand, district: Dhanbad, village: Bodra, other_locations: Topchanchi","state: Jharkhand, district: Dhanbad, village: Bodra, other_locations: Topchanchi",village_only,20.7476956,81.5899998,Chhattisgarh,Raipur Division,20.7476956,81.5899998,Chhattisgarh,Raipur Division,23.90072222222222,86.19063889,588.863746898482,588.863746898482,0.0
304031601,"A CRPF trooper was injured in a pressure bomb blast triggered allegedly by Maoists, in Dantewada District of Chhattisgarh. The incident took place at Dubba Kunna forests under Katekalyan Police Station limits while SFs were returning after an anti-Naxal operation in the region, Dantewada SP Kamlochan Kashyap said.","state: Chhattisgarh, district: Dantewada, other_locations: Dubba Kunna forests","state: Chhattisgarh, district: Dantewada, other_locations: Dubba Kunna",village_only,18.8998486,81.34743,Chhattisgarh,Bilaspur Division,18.8998486,81.34743,Chhattisgarh,Bilaspur Division,17.945263,81.413078,106.3707663057725,106.3707663057725,0.0
304041601,"A Police trooper and a civilian were injured in a pressure bomb blast triggered by CPI-Maoist near Maoulimor village under Rawghat Police Station limits in Kanker District of Chhattisgarh. On getting information that Maoists had installed banners, posters and blocked Rawghat-Maoulimor road by felling trees, a joint team of District Force and BSF approached the spot. While SF personnel were trying to remove a banner, a pressure IED placed under it went off injuring the constable Preetam Singh, SP Jitendra Singh Meena said. Besides, a civilian who was present at the spot also sustained splinter injuries in the explosion, he added.","state: Chhattisgarh, district: Kanker, village: Maoulimor, other_locations: Rawghat","state: Chhattisgarh, district: Kanker, village: Maoulimor, other_locations: Rawghat Police Station",village_only,,,,,,,,,19.8589,81.1486,,,
304041603,"A joint squad of CRPF and the District Police Force arrested four Maoists from Nilavaram village under Gadiras Police Station limits in Sukma District of Chhattisgarh. Of the four, one Katti Guddi alias Madkam Ganga was carrying a reward of INR 2,000 on his head. All four were active members of DAKMS, a front of the CPI-Maoist, and were allegedly involved in various crimes including creating disturbance during panchayat election in 2015.","state: Chhattisgarh, district: Sukma, village: Nilavaram, other_locations: Gadiras","state: Chhattisgarh, district: Sukma, village: Nilavaram, other_locations: Gadiras Police Station",village_only,18.467118,81.5881371,Chhattisgarh,Bastar Division,18.467118,81.5881371,Chhattisgarh,Bastar Division,18.421059,81.556801,6.0955649657707305,6.0955649657707305,0.0
304041602,"A team of District Force was carrying out a search operation in Badgaon Police Station area when they spotted four persons and arrested them in forests of Latamarka village in Kanker District of Chhattisgarh. On interrogation, they admitted involvement in the Naxal movement. They were identified as Saten Ram Kumeti (26), Rati Ram Jade (23), Vimla Uike (23) and a 17-year-old girl, Police said. Kumeti was wanted in cases of abduction and attempt to murder in the region while three others, including Vimla and the minor, were allegedly involved in offences like rioting, loot and attempt to wage war, he said.","state: Chhattisgarh, district: Kanker, village: Latamarka","state: Chhattisgarh, district: Kanker, village: Latamarka, other_locations: Badgaon Police Station",village_only,,,,,,,,,20.005707,80.902107,,,
304051601,"A 35-year-old villager was killed allegedly by Maoists for refusing to support them in Kanker District of Chhattisgarh. Lalit Dugga was brutally beaten with sticks to death by the Maoists at his native place Kadgaon, Pakhanjore SDPO Jai Prakash Badhai said. As per the preliminary information, a group of Maoists had abducted Dugga from his house.","state: Chhattisgarh, district: Kanker, village: Kadgaon","state: Chhattisgarh, district: Kanker, village: Kadgaon",village_only,16.2345441,74.3074213,Maharashtra,Pune Division,16.2345441,74.3074213,Maharashtra,Pune Division,19.9567,81.1639,834.3748537983302,834.3748537983302,0.0
103051601,A 40-year old former cadre of the CPI-Maoist was reportedly taken into custody at Thallayapalem in Thullur mandal in Guntur District of Andhra Pradesh,"state: Andhra Pradesh, district: Guntur, village: Thallayapalem, other_locations: Thullur","state: Andhra Pradesh, district: Guntur, other_locations: Thullur",village_only,16.5325919,80.5330797,Andhra Pradesh,,16.3066525,80.4365402,Andhra Pradesh,,16.525222222222222,80.46772222222222,7.015130920541675,24.530362944414094,27.15155928121566
1404061602,"Police arrested hardcore Maoist Dasru Kadraka (25), son of Majji Kadraka of Gorata village under Muniguda Police limits in Rayagada District of Odisha. Dasru was working as a 'militia commander' of the CPI-Maoist, Niyamgiri and involved in a number of crimes, informed the Rayagada SP.","state: Odisha, district: Rayagada, village: Gorata, other_locations: Muniguda","state: Odisha, district: Rayagada, other_locations: Muniguda Police limits",village_only,13.6788914,74.78946220000002,Karnataka,Mysore Division,19.1714939,83.4116756,Odisha,Southern Division,19.483969,83.545662,1134.1790798533941,37.48216757465006,1103.526336394418
304061603,"Based on inputs about presence of Maoists in Gadiras region in Sukma District of Chhattisgarh, a joint squad of CRPF and DF swung into action and arrested four Maoists, said Sukma ASP Santosh Singh. Those arrested were identified as Madvi Hunga (26), Madvi Lakma (22), Kawasi Mukka (35) and Podiyami Somaru (24), he said while elaborating that they were working as member of DAKMS, a frontal outfit of the CPI-Maoist.","state: Chhattisgarh, district: Sukma, other_locations: Gadiras","state: Chhattisgarh, district: Sukma",village_only,18.3909118,81.6588003,Chhattisgarh,Bastar Division,18.3909118,81.6588003,Chhattisgarh,Bastar Division,,,,,0.0
804061601,"An encounter was reported between Police and CPI-Maoist cadres in Denga Pahari section of the forests located on the borders of the Giridih and Dhanbad District of Jharkhand. A joint team of Giridih Police and 124th battalion of CRPF unit raided the Denga Pahari forest area under the Parasnath Police Station and had an hour -long encounter with Maoists. However, the Maoists fled towards forest side, sources said.","state: Jharkhand, district: Giridih, other_locations: Parasnath, Denga Pahari","state: Jharkhand, district: Giridih, other_locations: Giridih, Denga Pahari",village_only,24.19135,86.2996368,Jharkhand,North Chotanagpur Division,24.19135,86.2996368,Jharkhand,North Chotanagpur Division,24.1825,86.30730555555556,1.2543858586947132,1.2543858586947132,0.0
