incident_number,incident_summary,model_prediction,ground_truth,strategy,model_lat,model_lon,model_geocoded_state,model_geocoded_district,human_lat,human_lon,human_geocoded_state,human_geocoded_district,baseline_lat,baseline_lon,dist_model_baseline_km,dist_human_baseline_km,dist_model_human_km
303301601,"Seven jawans of the CRPF were killed in a landmine explosion triggered by the CPI-Maoist in Dantewada District of Chhattisgarh. A vehicle carrying the CRPF's 230th battalion belonging to the Ghusaras CRPF camp in Dantewada were returning after leave for Holi was blown up by Maoists near the Malewara market on the Dantewada-Sukma road. The deceased troopers were identified as Sub-Inspector D. Vijay Raj, Constables Pradeep Tirkey, Rupnarayan Das, Devendra Chourasia, Ranjan Dash and Mritunjoy Mukharjee and driver Saindane Nana Usesing. Three troopers were also injured in the explosion.","state: Chhattisgarh, district: Dantewada, other_locations: Malewara market","state: Chhattisgarh, district: Dantewada, other_locations: Malewara market on the Dantewada-Sukma road",comma_delimited,18.8998486,81.34743,Chhattisgarh,Bilaspur Division,20.4891426,80.3742163,Maharashtra,Nagpur Division,18.8998,81.3474,0.0062581423903450605,203.98911927857654,203.98599840961853
1403301601,A CPI-Maoist cadre is suspected to have sustained bullet injuries following an exchange of fire between SOG personnel at Pokhari bandh reserve forest in Kandhamal District of Odisha,"state: Odisha, district: Kandhamal, other_locations: Pokhari Bandh reserve forest","state: Odisha, district: Kandhamal, village: Pokhari bandh",comma_delimited,21.9352223,85.12070609999999,Odisha,Northern Division,20.1342042,84.01674229999999,Odisha,Southern Division,19.8611,83.4187,290.595422216018,69.47779944111694,230.71964140302433
804011602,"One Maoist was injured in an encounter between the CPI-Maoist and the SF personnel at Chapla village in Garhwa District of Jharkhand. The encounter took place when a team of CRPF personnel and District armed personnel rushed to the village following a tip-off that a squad led by 'area commander' Bhanu had assembled there, sources said. The SF personnel were conducting raids in the village when the Maoists started firing at them forcing them to retaliate in self-defence, sources said, adding that one Maoist sustained bullet injury. Bhanu and his two aides managed to escape, SP Priyadarshi Alok said.","state: Jharkhand, district: Garhwa, village: Chapla","state: Jharkhand, district: Garhwa, village: Chapla",comma_delimited,24.1548982,83.7995617,Jharkhand,Palamu Division,24.1548982,83.7995617,Jharkhand,Palamu Division,24.050194444444447,83.71222222222222,14.63340829549879,14.63340829549879,0.0
804011601,"On the inputs of arrested CPI-Maoist 'zonal commander' Ram Mohan Munda, a series of 25 IEDs were found from Angara area of Ranchi District of Jharkhand.","state: Jharkhand, district: Ranchi, other_locations: Angara","state: Jharkhand, district: Ranchi, other_locations: Angara",comma_delimited,23.3440997,85.309562,Jharkhand,South Chotanagpur Division,23.3440997,85.309562,Jharkhand,South Chotanagpur Division,23.405,85.48427777777778,19.07556267735743,19.07556267735743,0.0
204021601,"The Police recovered six landmines from a village under Madanpur Police Station area in Aurangabad District of Bihar. Acting on a tip off, the Police detected six landmines planted by the CPI-Maoist cadres underneath Madanpur Ajan road in Purnadih village and safely recovered all of them. The landmines were connected to six bombs weighing five kilograms each, which were later on defused by the bomb disposal squad.","state: Bihar, district: Aurangabad, village: Purnadih, other_locations: Madanpur Police Station","state: Bihar, district: Aurangabad, other_locations: Madanpur, Madanpur Police Station",comma_delimited,24.6525665,84.56100599999999,Bihar,Magadh Division,24.6553003,84.57724329999999,Bihar,Magadh Division,24.65544444444444,84.57852777777778,1.7994138854013575,0.13079213121594635,1.6688418875472053
304021601,"A leader of the BJP's youth wing, BJYM, was shot at by CPI-Maoist in Bijapur District of Chhattisgarh. ""A small action team of Maoists attacked Murlikrishna Reddy, the BJYM Bijapur district president, last night at Bairamgad town of Bijapur. He was attacked with a country-made gun and other traditional weapons,"" SP KL Dhruw said.","state: Chhattisgarh, district: Bijapur, village: Bairamgad","state: Chhattisgarh, district: Bijapur, other_locations: Bhairamgarh",comma_delimited,18.7963075,80.81562199999999,Chhattisgarh,Bastar Division,19.0079582,81.060868,Chhattisgarh,Bastar Division,19.032015,81.013,33.43669503537972,5.698902590355374,34.921143213534066
804021601,"Six CRPF personnel were injured when the CPI-Maoist cadres, ambushed a LRP party of the CRPF triggering IED blast at Topchanchi in Dhanbad District of Jharkhand. The incident took place when a team of CRPF was on LRP on motorcycles at Bodra village under Topchanchi Police Station in Dhanbad. The CRPF personnel were riding motorcycles, when the extremists set off the blast through an IED, Police said. After triggering the blast, ultras fired indiscriminately at the convoy, prompting the LRP personnel to return fire .The exchange lasted a little over half an hour,"" said a senior Police official.","state: Jharkhand, district: Dhanbad, village: Bodra, other_locations: Topchanchi","state: Jharkhand, district: Dhanbad, village: Bodra, other_locations: Topchanchi",comma_delimited,23.8858217,86.28685039999999,Jharkhand,North Chotanagpur Division,23.8858217,86.28685039999999,Jharkhand,North Chotanagpur Division,23.90072222222222,86.19063889,9.92074407637623,9.92074407637623,0.0
304031601,"A CRPF trooper was injured in a pressure bomb blast triggered allegedly by Maoists, in Dantewada District of Chhattisgarh. The incident took place at Dubba Kunna forests under Katekalyan Police Station limits while SFs were returning after an anti-Naxal operation in the region, Dantewada SP Kamlochan Kashyap said.","state: Chhattisgarh, district: Dantewada, other_locations: Dubba Kunna forests","state: Chhattisgarh, district: Dantewada, other_locations: Dubba Kunna",comma_delimited,18.8998486,81.34743,Chhattisgarh,Bilaspur Division,18.8998486,81.34743,Chhattisgarh,Bilaspur Division,17.945263,81.413078,106.3707663057725,106.3707663057725,0.0
304041601,"A Police trooper and a civilian were injured in a pressure bomb blast triggered by CPI-Maoist near Maoulimor village under Rawghat Police Station limits in Kanker District of Chhattisgarh. On getting information that Maoists had installed banners, posters and blocked Rawghat-Maoulimor road by felling trees, a joint team of District Force and BSF approached the spot. While SF personnel were trying to remove a banner, a pressure IED placed under it went off injuring the constable Preetam Singh, SP Jitendra Singh Meena said. Besides, a civilian who was present at the spot also sustained splinter injuries in the explosion, he added.","state: Chhattisgarh, district: Kanker, village: Maoulimor, other_locations: Rawghat","state: Chhattisgarh, district: Kanker, village: Maoulimor, other_locations: Rawghat Police Station",comma_delimited,19.8588757,81.14856209999999,Chhattisgarh,Bastar Division,19.8588757,81.14856209999999,Chhattisgarh,Bastar Division,19.8589,81.1486,0.004797051787450227,0.004797051787450227,0.0
304041603,"A joint squad of CRPF and the District Police Force arrested four Maoists from Nilavaram village under Gadiras Police Station limits in Sukma District of Chhattisgarh. Of the four, one Katti Guddi alias Madkam Ganga was carrying a reward of INR 2,000 on his head. All four were active members of DAKMS, a front of the CPI-Maoist, and were allegedly involved in various crimes including creating disturbance during panchayat election in 2015.","state: Chhattisgarh, district: Sukma, village: Nilavaram, other_locations: Gadiras","state: Chhattisgarh, district: Sukma, village: Nilavaram, other_locations: Gadiras Police Station",comma_delimited,18.467118,81.5881371,Chhattisgarh,Bastar Division,18.467118,81.5881371,Chhattisgarh,Bastar Division,18.421059,81.556801,6.0955649657707305,6.0955649657707305,0.0
304041602,"A team of District Force was carrying out a search operation in Badgaon Police Station area when they spotted four persons and arrested them in forests of Latamarka village in Kanker District of Chhattisgarh. On interrogation, they admitted involvement in the Naxal movement. They were identified as Saten Ram Kumeti (26), Rati Ram Jade (23), Vimla Uike (23) and a 17-year-old girl, Police said. Kumeti was wanted in cases of abduction and attempt to murder in the region while three others, including Vimla and the minor, were allegedly involved in offences like rioting, loot and attempt to wage war, he said.","state: Chhattisgarh, district: Kanker, village: Latamarka","state: Chhattisgarh, district: Kanker, village: Latamarka, other_locations: Badgaon Police Station",comma_delimited,20.2675174,81.49273850000002,Chhattisgarh,Uttar Bastar Kanker,20.2675174,81.49273850000002,Chhattisgarh,Uttar Bastar Kanker,20.005707,80.902107,68.18759373082698,68.18759373082698,0.0
304051601,"A 35-year-old villager was killed allegedly by Maoists for refusing to support them in Kanker District of Chhattisgarh. Lalit Dugga was brutally beaten with sticks to death by the Maoists at his native place Kadgaon, Pakhanjore SDPO Jai Prakash Badhai said. As per the preliminary information, a group of Maoists had abducted Dugga from his house.","state: Chhattisgarh, district: Kanker, village: Kadgaon","state: Chhattisgarh, district: Kanker, village: Kadgaon",comma_delimited,16.2345441,74.3074213,Maharashtra,Pune Division,16.2345441,74.3074213,Maharashtra,Pune Division,19.9567,81.1639,834.3748537983302,834.3748537983302,0.0
103051601,A 40-year old former cadre of the CPI-Maoist was reportedly taken into custody at Thallayapalem in Thullur mandal in Guntur District of Andhra Pradesh,"state: Andhra Pradesh, district: Guntur, village: Thallayapalem, other_locations: Thullur","state: Andhra Pradesh, district: Guntur, other_locations: Thullur",comma_delimited,16.5256505,80.4688061,Andhra Pradesh,,16.5256505,80.4688061,Andhra Pradesh,,16.525222222222222,80.46772222222222,0.12497263340976439,0.12497263340976439,0.0
1404061602,"Police arrested hardcore Maoist Dasru Kadraka (25), son of Majji Kadraka of Gorata village under Muniguda Police limits in Rayagada District of Odisha. Dasru was working as a 'militia commander' of the CPI-Maoist, Niyamgiri and involved in a number of crimes, informed the Rayagada SP.","state: Odisha, district: Rayagada, village: Gorata, other_locations: Muniguda","state: Odisha, district: Rayagada, other_locations: Muniguda Police limits",comma_delimited,19.6211504,83.4987493,Odisha,Southern Division,19.6211504,83.4987493,Odisha,Southern Division,19.483969,83.545662,16.02636238662488,16.02636238662488,0.0
304061603,"Based on inputs about presence of Maoists in Gadiras region in Sukma District of Chhattisgarh, a joint squad of CRPF and DF swung into action and arrested four Maoists, said Sukma ASP Santosh Singh. Those arrested were identified as Madvi Hunga (26), Madvi Lakma (22), Kawasi Mukka (35) and Podiyami Somaru (24), he said while elaborating that they were working as member of DAKMS, a frontal outfit of the CPI-Maoist.","state: Chhattisgarh, district: Sukma, other_locations: Gadiras","state: Chhattisgarh, district: Sukma",comma_delimited,18.5279333,81.55384029999999,Chhattisgarh,Bastar Division,18.3909118,81.6588003,Chhattisgarh,Bastar Division,,,,,18.8333487725385
804061601,"An encounter was reported between Police and CPI-Maoist cadres in Denga Pahari section of the forests located on the borders of the Giridih and Dhanbad District of Jharkhand. A joint team of Giridih Police and 124th battalion of CRPF unit raided the Denga Pahari forest area under the Parasnath Police Station and had an hour -long encounter with Maoists. However, the Maoists fled towards forest side, sources said.","state: Jharkhand, district: Giridih, other_locations: Parasnath, Denga Pahari","state: Jharkhand, district: Giridih, other_locations: Giridih, Denga Pahari",comma_delimited,23.9625,86.1327778,Jharkhand,,24.19135,86.2996368,Jharkhand,North Chotanagpur Division,24.1825,86.30730555555556,30.2057652968411,1.2543858586947132,30.56957914474886
1404061601,Four suspected CPI-Maoist cadres killed trader Jayaram Pangi near Jalaput village in Nandapur Tehsil in Koraput District of Odisha and left behind a letter near the body which read that he was punished for his involvement in ganja smuggling and other anti-social activities,"state: Odisha, district: Koraput, village: Jalaput, other_locations: Nandapur","state: Odisha, district: Koraput, village: Jalaput, other_locations: Nandapur",comma_delimited,18.4619818,82.54293249999999,Andhra Pradesh,,18.4619818,82.54293249999999,Andhra Pradesh,,18.3298,82.7077,22.765542730079325,22.765542730079325,0.0
304061602,"Four IEDs allegedly planted by Maoists to target SF personnel were recovered by SFs in Kanker District of Chhattisgarh. A joint team of BSF and District Force recovered the explosives during a search operation in the forests of Bande Police Station area, Pakhanjore SDOP Jai Prakash Badhai said. While the SFs were cordoning-off Korenar village forests, they spotted an electric wire connection and subsequently found the IEDs, kept in different objects under the ground, Badhai said.","state: Chhattisgarh, district: Kanker, village: Korenar, other_locations: Bande","state: Chhattisgarh, district: Kanker, village: Korenar",comma_delimited,20.2675174,81.49273850000002,Chhattisgarh,Uttar Bastar Kanker,20.2675174,81.49273850000002,Chhattisgarh,Uttar Bastar Kanker,20.0406,80.6853,87.98121534498323,87.98121534498323,0.0
804071601,"Three troopers of the CoBRA unit were injured, when CPI-Maoist cadres detonated an IED in Parasnath Hills in Giridih District of Jharkhand to target a contingent of forces chasing them. ADG (operations) and Police spokesperson S N Pradhan said the troopers were hurt by splinters after the blast. An anti-Maoist operation was launched in the area on April 6, after authorities received inputs that 25-odd rebels, led by CPI-Maoist Jharkhand Regional Committee 'secretary' Ajay Mahto and his aide Nunu Chand Mahto, are holed up in an area within the limits of Madhuban Police Station of Parasnath Hill.","state: Jharkhand, district: Giridih, other_locations: Parasnath Hills","state: Jharkhand, district: Giridih, other_locations: Parasnath Hills",comma_delimited,23.9649036,86.1446493,Jharkhand,North Chotanagpur Division,23.9649036,86.1446493,Jharkhand,North Chotanagpur Division,23.9675,86.14252777777779,0.36030457042891256,0.36030457042891256,0.0
304081601,"A Police jawan was killed and another injured after CPI-Maoist cadres ambushed a team of SF personnel who were deployed on a helipad in the dense forests in Bijapur District of Chhattisgarh. A group of Maoists opened fire on jawans guarding the helipad in a restive pocket of Pamed Police Station area, SP KL Dhruv said.","state: Chhattisgarh, district: Bijapur, other_locations: Pamed area","state: Chhattisgarh, district: Bijapur, other_locations: Pamed Police Station",comma_delimited,18.2237753,80.91005559999999,Chhattisgarh,Bastar Division,18.2237753,80.91005559999999,Chhattisgarh,Bastar Division,18.524351,80.837227,34.29470716482283,34.29470716482283,0.0
804081601,"The armed squad of the CPI-Maoist killed one youth for allegedly being 'Police informer' and also collecting levy in favour of Maoists at Pipradih village under Gomia Police Station in Bokaro District of Jharkhand. The deceased has been identified as Satendra Mandal (26) of Pipradih village. According to reports about 15 to 20 armed Maoists raided his village and took him in the forest area of Chutte-Kharna, when Satendra was coming back on his motorcycle at home in the evening. The villagers saw his body with throat slit on Chutte-Kharna forest way, one kilometre from his house","state: Jharkhand, district: Bokaro, village: Pipradih, other_locations: Gomia","state: Jharkhand, district: Bokaro, village: Pipradih, other_locations: Chutte-Kharna forest",comma_delimited,23.6243566,86.14934939999999,Jharkhand,,23.6243566,86.14934939999999,Jharkhand,,23.844416666666664,85.91688888888889,34.03906607358049,34.03906607358049,0.0
1404081601,Landmines planted by the CPI-Maoist cadres were found near Kudumuluguma block office in Malkangiri District of Odisha.,"state: Odisha, district: Malkangiri, other_locations: Kudumuluguma","state: Odisha, district: Malkangiri",comma_delimited,18.378049,82.1781613,Odisha,Southern Division,18.3435863,81.88252790000001,Odisha,Southern Division,18.378,82.1782,0.006809100668463932,31.437274763355866,31.433880331142966
304091601,"As many as 122 members of CPI-Maoist militia and its frontal organisations reportedly gave themselves up before the Police higher officials at Dornapal in Sukma District of Chhattisgarh. According to sources, 11 women militia members were among those who surrendered en masse before the Police in Sukma District of south Bastar region.","state: Chhattisgarh, district: Sukma, village: Dornapal","state: Chhattisgarh, district: Sukma, other_locations: Dornapal",comma_delimited,18.1547665,81.50874569999999,Chhattisgarh,Bastar Division,18.1547665,81.50874569999999,Chhattisgarh,Bastar Division,18.1548,81.5087,0.006098490132048851,0.006098490132048851,0.0
804101601,"Around 10 armed cadres of JPC set ablaze three dumpers, damaged an SUV and beat up a guard at a mine of CCL at Charhi in Hazaribagh District of Jharkhand, the second such attack in the area within a week. Workers and officials of a mining company BGR, engaged at the CCL site in Ulahara of Tapin North to dig coal, told the Police about threats for levy they got from alleged JPC cadres. JPC is a splinter group of the CPI-Maoist. SP Akhilesh Kumar Jha agreed the company did not inform the Police about levy demands of the JPC, led by a member who identified himself as Ranjeet. ""The culprits will be identified and nabbed soon,"" the SP said. He added BGR workers in another site in Tapin North area were assaulted last week. ""We have stationed forces for security,"" said Jha.","state: Jharkhand, district: Hazaribagh, village: Charhi, other_locations: Ulahara","state: Jharkhand, district: Hazaribagh, other_locations: Charh",comma_delimited,23.8538325,85.44529399999999,Jharkhand,North Chotanagpur Division,23.9924669,85.3636758,Jharkhand,North Chotanagpur Division,23.90983333333333,85.51211111111111,9.21567926360256,17.662242534208374,17.505912342369616
804101602,"Explosives hidden by the Maoists were recovered during ""area domination campaign"" by the SFs near Gundijora in the Saranda jungles in West Singhbhum District of Jharkhand. Getting information, the CRPF (197 Battalion) and District Police personnel, headed by Commandant T.H. Khan and Assistant Commandant Pundarik Mishra searched the areas as part of the 'area domination campaign' and recovered 39 pieces of .303 ammunition and 12 electronic detonators, a CRPF release said. Following a tip-off sniffer dogs were pressed into service to unearth the explosives hidden for use against the SF personnel, it said. The release claimed that LWE was on the decline in the Saranda forests.","state: Jharkhand, district: West Singhbhum, village: Gundijora, other_locations: Saranda jungles","state: Jharkhand, district: West Singhbhum, other_locations: Saranda forests",comma_delimited,22.3650858,85.4375574,Jharkhand,Kolhan Division,22.2060845,85.36650139999999,Jharkhand,Kolhan Division,22.11180555555556,85.28038889,32.478556215198935,13.731088552687948,19.13207906197619
1404101601,"A group of CPI-Maoist cadres allegedly killed a villager, identified as Manju Guntha (32), belonged to Semageda village of Kotiya panchayat under Pottangi Police limits in Koraput District, by slitting his throat. ASP BV Rao said, the Maoists reached Manju's house and asked him to come out. They later took him to a nearby forest and killed him, he added.","state: Odisha, district: Koraput, village: Semageda, other_locations: Pottangi","state: Odisha, district: Koraput, village: Semageda, other_locations: Pottangi, Kotiya",comma_delimited,18.5685216,82.9756933,Odisha,Southern Division,18.5685216,82.9756933,Odisha,Southern Division,18.6136,82.9772,5.015004052167067,5.015004052167067,0.0
1404101602,"The Maoists set on fire an empty 'phadi', where dried kendu leaves are stored, at Gaurpali village of Lakhanpur panchayat under Ambabhona block in Bargarh District. There was no loss of life or property and only the roof of the shed has been gutted.","state: Odisha, district: Bargarh, village: Gaurpali, other_locations: Ambabhona","state: Odisha, district: Bargarh, village: Gaurpali, other_locations: Ambabhona",comma_delimited,21.5779562,83.47569089999999,Odisha,Northern Division,21.5779562,83.47569089999999,Odisha,Northern Division,21.578,83.4757,0.004960402718253087,0.004960402718253087,0.0
304101601,"SFs recovered two powerful IEDs, planted allegedly by the CPI-Maoist, in Dantewada District of Chhattisgarh. A joint team of CRPF and District Force recovered the explosives while patrolling the under-construction Aranpur-Jagargunda road under Aranpur Police Station limits, ASP Ramkrishna Sahu said. While cordoning off an area near Kondapara, where a CRPF camp is located, SFs spotted the explosives, weighing 10 kilograms each, kept in pressure cookers hidden beneath the earth, Sahu said. The IEDs were immediately destroyed by bomb disposal squad, the officer added.","state: Chhattisgarh, district: Dantewada, village: Kondapara","state: Chhattisgarh, district: Dantewada, village: Kondapara, other_locations: Aranpur-Jagargunda road under Aranpur Police Station limits",comma_delimited,18.8998486,81.34743,Chhattisgarh,Bilaspur Division,18.4824194,81.2886693,Chhattisgarh,Bilaspur Division,17.8092,81.3831,121.33300310077236,75.52063555259905,46.82684104969144
804111601,"An encounter took place between a joint team of District Police Jharkhand Jaguar CoBRA 209 battalion and CPI-Maoist cadres at Latu in Latehar District. Sources said the joint team of SFs was after the Maoists following a tip off of their presence in Latu. SP, Anoop Birtharay confirmed the encounter between the SFs and the Maoists at Latu. The contingent of Maoists was led by Bara Vikas a highly esteemed confidant of top gun of the Maoists Arvindji, SP Latehar said. SFs have recovered pithoos, bullet pouches, blankets and medicines. There is no word on any recovery of any abandoned weapon of the Maoists.","state: Jharkhand, district: Latehar, village: Latu","state: Jharkhand, district: Latehar, other_locations: Latu",comma_delimited,23.7463215,84.5091102,Jharkhand,Palamu Division,23.7463215,84.5091102,Jharkhand,Palamu Division,23.943694444444446,84.71897222222222,30.614028877906993,30.614028877906993,0.0
1404111603,Police recovered six crude bombs from Shanti Nagar at Chhatrapur in Ganjam District. Probe is on in the incident.,"state: Odisha, district: Ganjam, village: Chhatrapur","state: Odisha, district: Ganjam, village: Chhatrapur, other_locations: Shanti Nagar",comma_delimited,19.3871214,85.05233559999999,Odisha,Southern Division,19.3643757,84.9804538,Odisha,Southern Division,19.3597,84.9887,7.338709474690306,1.0092904706343593,7.953080572645268
304111601,"An injured CPI-Maoist cadre was arrested following an encounter between the Maoists and a Police team in a forested patch in Dantewada District. A joint team of STF and DF started on an anti-Maoist operation from Kuakonda Police Station limits and when the team was reached the forested patch near Kankipara village where they had a face-off with armed Maoists who opened indiscriminate firing on the Police team. Later on, while searching the spot an injured Maoist was found who was identified as Kartam Pandu. A muzzle gun and other items of daily use were also seized from the spot. Pandu was an active military platoon member of Maoists in the region.","state: Chhattisgarh, district: Dantewada, village: Kankipara","state: Chhattisgarh, district: Dantewada, village: Kankipara",comma_delimited,18.8998486,81.34743,Chhattisgarh,Bilaspur Division,18.8998486,81.34743,Chhattisgarh,Bilaspur Division,18.7275,81.4416,21.575753730168945,21.575753730168945,0.0
804111602,"Three PLFI cadres were arrested after an encounter between SFs and the PLFI cadres near Katingkel village in Khunti District. The encounter lasted for more than three hours after which the Police succeeded in arresting three PLFI cadres. The Police recovered one rifle, live cartridges and incriminating documents from the arrested cadres. PLFI is a splinter group of the CPI-Maoist.","state: Jharkhand, district: Khunti, village: Katingkel","state: Jharkhand, district: Khunti, village: Katingkel",comma_delimited,22.9187802,85.3097442,Jharkhand,South Chotanagpur Division,22.9187802,85.3097442,Jharkhand,South Chotanagpur Division,23.131833333333333,84.91583333333334,46.75723400968604,46.75723400968604,0.0
1404111601,Three persons were critically injured in a bomb blast at Kamakhyanagar in Dhenkanal District,"state: Odisha, district: Dhenkanal, village: Kamakhyanagar","state: Odisha, district: Dhenkanal, village: Kamakhyanagar",comma_delimited,20.9228602,85.5560635,Odisha,Northern Division,20.9228602,85.5560635,Odisha,Northern Division,20.9229,85.5561,0.005827283027547951,0.005827283027547951,0.0
1404111602,"SF personnel busted a Maoist camp in a forested area near Chitrakonda in Malkangiri District. BSF jawans during combing operations in Khaipadar forested area near Chitrakonda busted the camp of Maoists and seized four guns and explosives from the camp, Police said. No arrests were made since the Maoists had vacated the camp by the time BSF personnel reached there.","state: Odisha, district: Malkangiri, village: Chitrakonda, other_locations: Khaipadar","state: Odisha, district: Malkangiri, village: Chitrakonda",comma_delimited,18.1087064,82.1087901,Odisha,Southern Division,18.1087064,82.1087901,Odisha,Southern Division,18.0778,81.927,19.519504520272218,19.519504520272218,0.0
304121601,"At least 23 tribal people, believed to be relatives of two surrendered CPI-Maoist cadres, were allegedly forced out of their village in Kondagaon District, by Maoists, who branded them as 'Police informers'. ""A case has been registered in this connection based on a complaint of the villagers, all natives of Padeli village under Mardapal police station limits (located around 300 km from Raipur),"" Kondagaon SP JS Watti said. The tribal people, belonging to five families, are believed to be the relatives of two surrendered Maoists, Sampat and Rajman, both residents of Padeli, who of late joined the State Police. In their statement, the victims said that a group of Naxals stormed their village on April 9, and evicted them from their homes, following which they shifted to another village. They stated that the Maoists accused them of acting as 'Police informers'. Finally, they arrived at the Mardapal Police Station to lodge a report in this regard, the SP said.","state: Chhattisgarh, district: Kondagaon, village: Padeli, other_locations: Mardapal","state: Chhattisgarh, district: Kondagaon, village: Padeli",comma_delimited,19.3685254,81.5385611,Chhattisgarh,Bastar Division,19.3680301,81.4683384,Chhattisgarh,Bastar Division,19.54244,81.71521,26.776807794541796,32.34287234996582,7.366708016908534
304121602,"Seven Maoists, allegedly involved in Malewada landmine attack last month in which seven CRPF personnel were killed, were arrested from Dantewada District, after an encounter with SFs. ""The cadres were rounded up from Kankipara forests under Kuakonda police station area after the gun battle between a joint team of security forces and rebels yesterday in which a Maoist was injured,"" Dantewada SP Kamlochan Kashyap said. Those arrested were identified as Aaytu Podiyami (35), Hunga Kartam (30), Raju Madvi (38), Hunga Podiyami (30), Katti (40), Hunga Sori (35) and Kosa Podiyami (28), all residents of Kankipara village.","state: Chhattisgarh, district: Dantewada, village: Kankipara, other_locations: Kuakonda","state: Chhattisgarh, district: Dantewada, other_locations: Kankipara",comma_delimited,18.7240018,81.4205528,Chhattisgarh,Bilaspur Division,18.8998486,81.34743,Chhattisgarh,Bilaspur Division,18.7275,81.4416,2.2503321815687305,21.575753730168945,21.01350202920458
804121602,Police arrested PLFI cadre Paras Ram (30) from Charka Tanger villager under Basia Police Station area in Gumla District. Two rifles and several rounds of ammunition were recovered from him.,"state: Jharkhand, district: Gumla, village: Charka Tanger, other_locations: Basia","state: Jharkhand, district: Gumla, village: Charka Tanger, other_locations: Basia",comma_delimited,22.8710804,84.8242059,Jharkhand,South Chotanagpur Division,22.8710804,84.8242059,Jharkhand,South Chotanagpur Division,22.87252777777778,84.8245,0.1637373487480378,0.1637373487480378,0.0
304131602,"A Police trooper was injured in an encounter between SF personnel and Maoists in Narayanpur District. The face-off took place in a dense forest of Idwaya village under Orchha Police Station limits when a joint team of STF, DRG and district force carried out the combing operation near a drain in the region, a senior Police official said. Assistant Constable Gajendra Singh Dhruv was injured when the SF personnel reached Aader forests, and a group of armed Maoists opened indiscriminate fire on them. A gunbattle then broke out between the two sides that lasted for about an hour, following which the Maoists fled from the spot taking advantage of the darkness, he said. While cordoning-off the encounter spot, four muzzle loading guns and Maoist-related materials were recovered, the police official said. He said they suspect that ultras might have been either killed or injured in the gunbattle as blood stains were spotted in that area.","state: Chhattisgarh, district: Narayanpur, village: Idwaya, other_locations: Aader forests","state: Chhattisgarh, district: Narayanpur, village: Idwaya",comma_delimited,19.324314,81.257851,Chhattisgarh,Bastar Division,19.7195568,81.2471973,Chhattisgarh,Bastar Division,19.5444,81.0354,33.808366767223376,29.518920624084714,43.963174758445454
204131601,"Police arrested suspected CPI-Maoist cadre, Sanjay Yadav from Sheikhbigha village under Khizersarai Police Station in Gaya District","state: Bihar, district: Gaya, village: Sheikhbigha, other_locations: Khizersarai","state: Bihar, district: Gaya, village: Sheikhbigha",comma_delimited,24.9661095,85.1145157,Bihar,Magadh Division,24.7913957,85.0002336,Bihar,Magadh Division,24.87683333333333,84.24813888888889,87.92843971558212,76.48790555567699,22.590300148498905
804131601,"A computer operator and a Constable were injured in an explosion on the premises of Pakuria Police Station in Pakur District. Constable Pradip Kumar and computer operator Ramesh Singh were trying to remove a gunny bag, which was lying below a table for long, when the sudden explosion took place. SP Ajay Linda said illegal mining was rampant in the area. ""Explosives are being seized every now and then. Some seized explosives might have been kept in the gunny bag under the table. We have begun an inquiry,"" said the SP.","state: Jharkhand, district: Pakur, other_locations: Pakuria, Pakuria Police Station","state: Jharkhand, district: Pakur, other_locations: Pakuria, Pakuria Police Station",comma_delimited,24.3344646,87.6472294,Jharkhand,Santhal Pargana Division,24.3344646,87.6472294,Jharkhand,Santhal Pargana Division,24.33461111111111,87.64616666666667,0.10889720273505249,0.10889720273505249,0.0
804131602,"One resident of West Bengal was detained with 990 pieces of gelatin sticksOne resident of West Bengal was detained with 990 pieces of gelatin sticks from Malpahari area in Pakur District. He was carrying the explosives, stuffed in two gunny bags, to some undisclosed place on a motorcycle, which was intercepted by the Police near Chengadanga village. from Malpahari area in Pakur District.","state: Jharkhand, district: Pakur, village: Chengadanga, other_locations: Malpahari","state: Jharkhand, district: Pakur, village: Chengadanga, other_locations: Pakur",comma_delimited,24.572763,87.8439247,Jharkhand,Santhal Pargana Division,24.572763,87.8439247,Jharkhand,Santhal Pargana Division,24.633694444444444,87.84905555555555,6.795095952117736,6.795095952117736,0.0
204141601,"Aurangabad Police of Bihar arrested three wanted CPI-Maoist cadres from different localities under Daudnagar Sub-Division of the same district. Daudnagar SDPO Sanjay Kumar said on the basis of intelligence inputs, a Police team from Goh, Khudowa and Uphara Police Stations carried out raids at several hideouts and arrested three Maoists who have been identified as Sambhu Yadav, Dharmdeo Yadav and Raja Uadav.","state: Bihar, district: Aurangabad, other_locations: Daudnagar Sub-Division","state: Bihar, district: Aurangabad, other_locations: Daudnagar",comma_delimited,25.0311992,84.4186259,Bihar,Magadh Division,25.0332255,84.3988806,Bihar,Magadh Division,25.033277777777776,84.39761111111112,2.129825796883626,0.12803245136499714,2.00206565000783
804141602,Around 175 kilograms of ammonium nitrate stuffed in four plastic bags were seized from Saudag village in Tupudana in Ranchi District.,"state: Jharkhand, district: Ranchi, village: Saudag, other_locations: Tupudana","state: Jharkhand, district: Ranchi, village: Saudag",comma_delimited,23.2663107,85.307159,Jharkhand,South Chotanagpur Division,23.3440997,85.309562,Jharkhand,South Chotanagpur Division,23.329444444444444,85.37630555555555,9.957496670126947,7.006545865219669,8.6532225593953
